,order_id,price_per_unit,quantity,total_price,customer_id,payment,order_date,delivery_date,product_type,product_name,size,colour,available_in_stock,customer_name,gender,age,city,state,delivery_duration,order_seasons,month_name,Customer_Status
4371,372,118,1,118,991,51705,2021-03-14,2021-03-19,Shirt,Flannel,XL,orange,50,Cristina Jowling,Genderfluid,30,North Andrew,Tasmania,5,Autumn,March,One-time
4372,288,113,2,226,201,36160,2021-10-13,2021-10-16,Trousers,Chinos,M,orange,73,Loni Tort,Polygender,58,Joelmouth,Australian Capital Territory,3,Spring,October,Loyal
4373,288,119,1,119,201,36160,2021-10-13,2021-10-16,Shirt,Casual Slim Fit,XS,yellow,63,Loni Tort,Polygender,58,Joelmouth,Australian Capital Territory,3,Spring,October,Loyal
4374,658,95,1,95,201,42131,2021-05-23,2021-06-05,Shirt,Polo,S,indigo,50,Loni Tort,Polygender,58,Joelmouth,Australian Capital Territory,13,Autumn,May,Loyal
4375,658,102,3,306,201,42131,2021-05-23,2021-06-05,Trousers,Cargo Pants,L,red,61,Loni Tort,Polygender,58,Joelmouth,Australian Capital Territory,13,Autumn,May,Loyal
4376,658,107,2,214,201,42131,2021-05-23,2021-06-05,Jacket,Denim,XL,green,59,Loni Tort,Polygender,58,Joelmouth,Australian Capital Territory,13,Autumn,May,Loyal
4377,288,91,2,182,201,36160,2021-10-13,2021-10-16,Jacket,Pullover,L,green,72,Loni Tort,Polygender,58,Joelmouth,Australian Capital Territory,3,Spring,October,Loyal
4378,288,102,3,306,201,36160,2021-10-13,2021-10-16,Jacket,Windbreaker,XL,indigo,60,Loni Tort,Polygender,58,Joelmouth,Australian Capital Territory,3,Spring,October,Loyal
4379,658,94,3,282,201,42131,2021-05-23,2021-06-05,Trousers,Cords,L,violet,74,Loni Tort,Polygender,58,Joelmouth,Australian Capital Territory,13,Autumn,May,Loyal
4380,288,118,3,354,201,36160,2021-10-13,2021-10-16,Shirt,Flannel,XL,yellow,72,Loni Tort,Polygender,58,Joelmouth,Australian Capital Territory,3,Spring,October,Loyal
4381,288,119,1,119,201,36160,2021-10-13,2021-10-16,Jacket,Trench Coat,XS,green,62,Loni Tort,Polygender,58,Joelmouth,Australian Capital Territory,3,Spring,October,Loyal
4382,288,94,3,282,201,36160,2021-10-13,2021-10-16,Trousers,Cords,L,yellow,62,Loni Tort,Polygender,58,Joelmouth,Australian Capital Territory,3,Spring,October,Loyal
4383,288,105,1,105,201,36160,2021-10-13,2021-10-16,Trousers,Pleated,L,yellow,62,Loni Tort,Polygender,58,Joelmouth,Australian Capital Territory,3,Spring,October,Loyal
4384,658,113,1,113,201,42131,2021-05-23,2021-06-05,Jacket,Parka,M,indigo,66,Loni Tort,Polygender,58,Joelmouth,Australian Capital Territory,13,Autumn,May,Loyal
4385,658,105,2,210,201,42131,2021-05-23,2021-06-05,Trousers,Pleated,XL,yellow,52,Loni Tort,Polygender,58,Joelmouth,Australian Capital Territory,13,Autumn,May,Loyal
4386,658,104,1,104,201,42131,2021-05-23,2021-06-05,Shirt,Dress,M,orange,53,Loni Tort,Polygender,58,Joelmouth,Australian Capital Territory,13,Autumn,May,Loyal
4387,658,98,2,196,201,42131,2021-05-23,2021-06-05,Shirt,Camp Collared,XS,blue,47,Loni Tort,Polygender,58,Joelmouth,Australian Capital Territory,13,Autumn,May,Loyal
4388,638,113,3,339,548,12781,2021-10-03,2021-10-17,Trousers,Chinos,M,orange,73,Nicky Giuron,Agender,57,West Elliestad,Northern Territory,14,Spring,October,One-time
4389,638,98,3,294,548,12781,2021-10-03,2021-10-17,Shirt,Camp Collared,XS,red,77,Nicky Giuron,Agender,57,West Elliestad,Northern Territory,14,Spring,October,One-time
4390,638,118,3,354,548,12781,2021-10-03,2021-10-17,Jacket,Puffer,L,red,44,Nicky Giuron,Agender,57,West Elliestad,Northern Territory,14,Spring,October,One-time
4391,638,106,2,212,548,12781,2021-10-03,2021-10-17,Trousers,Wool,XS,indigo,43,Nicky Giuron,Agender,57,West Elliestad,Northern Territory,14,Spring,October,One-time
4392,638,118,1,118,548,12781,2021-10-03,2021-10-17,Jacket,Puffer,XS,orange,47,Nicky Giuron,Agender,57,West Elliestad,Northern Territory,14,Spring,October,One-time
4393,638,96,3,288,548,12781,2021-10-03,2021-10-17,Trousers,Drawstring,XL,yellow,48,Nicky Giuron,Agender,57,West Elliestad,Northern Territory,14,Spring,October,One-time
4394,384,117,2,234,709,39383,2021-05-27,2021-06-22,Jacket,Shearling,XS,orange,54,Lilli Bavester,Genderfluid,65,East Lillyville,Victoria,26,Autumn,May,One-time
4395,384,105,2,210,709,39383,2021-05-27,2021-06-22,Shirt,Cuban Collar,L,blue,65,Lilli Bavester,Genderfluid,65,East Lillyville,Victoria,26,Autumn,May,One-time
4396,384,100,2,200,709,39383,2021-05-27,2021-06-22,Jacket,Bomber,XL,orange,69,Lilli Bavester,Genderfluid,65,East Lillyville,Victoria,26,Autumn,May,One-time
4397,938,117,3,351,128,41631,2021-06-12,2021-06-28,Jacket,Shearling,XS,orange,54,Daisy Camillo,Male,48,Jacobsland,Northern Territory,16,Winter,June,One-time
4398,938,92,3,276,128,41631,2021-06-12,2021-06-28,Shirt,Denim,S,blue,47,Daisy Camillo,Male,48,Jacobsland,Northern Territory,16,Winter,June,One-time
4399,938,100,1,100,128,41631,2021-06-12,2021-06-28,Jacket,Bomber,M,red,79,Daisy Camillo,Male,48,Jacobsland,Northern Territory,16,Winter,June,One-time
4400,938,94,3,282,128,41631,2021-06-12,2021-06-28,Shirt,Henley,S,yellow,70,Daisy Camillo,Male,48,Jacobsland,Northern Territory,16,Winter,June,One-time
4401,938,94,1,94,128,41631,2021-06-12,2021-06-28,Shirt,Henley,XS,violet,50,Daisy Camillo,Male,48,Jacobsland,Northern Territory,16,Winter,June,One-time
4402,938,98,2,196,128,41631,2021-06-12,2021-06-28,Jacket,Leather,M,blue,60,Daisy Camillo,Male,48,Jacobsland,Northern Territory,16,Winter,June,One-time
4403,938,102,2,204,128,41631,2021-06-12,2021-06-28,Trousers,Cargo Pants,XL,yellow,52,Daisy Camillo,Male,48,Jacobsland,Northern Territory,16,Winter,June,One-time
4404,910,118,3,354,738,14581,2021-01-27,2021-02-06,Jacket,Puffer,XS,yellow,55,Lilyan Pirt,Genderqueer,55,Hollyfort,Northern Territory,10,Summer,January,One-time
4405,910,96,2,192,738,14581,2021-01-27,2021-02-06,Shirt,Oxford Cloth,S,blue,51,Lilyan Pirt,Genderqueer,55,Hollyfort,Northern Territory,10,Summer,January,One-time
4406,910,96,2,192,738,14581,2021-01-27,2021-02-06,Shirt,Oxford Cloth,XL,violet,54,Lilyan Pirt,Genderqueer,55,Hollyfort,Northern Territory,10,Summer,January,One-time
4407,910,94,2,188,738,14581,2021-01-27,2021-02-06,Trousers,Cords,L,violet,74,Lilyan Pirt,Genderqueer,55,Hollyfort,Northern Territory,10,Summer,January,One-time
4408,910,105,2,210,738,14581,2021-01-27,2021-02-06,Shirt,Cuban Collar,L,yellow,77,Lilyan Pirt,Genderqueer,55,Hollyfort,Northern Territory,10,Summer,January,One-time
4409,990,92,3,276,87,40306,2021-08-17,2021-09-06,Shirt,Denim,XS,blue,76,Barbara-anne Salerg,Agender,53,Savannahland,Northern Territory,20,Winter,August,One-time
4410,990,99,2,198,87,40306,2021-08-17,2021-09-06,Trousers,High-Waisted,XS,yellow,64,Barbara-anne Salerg,Agender,53,Savannahland,Northern Territory,20,Winter,August,One-time
4411,990,115,1,115,87,40306,2021-08-17,2021-09-06,Trousers,Cropped,XL,violet,64,Barbara-anne Salerg,Agender,53,Savannahland,Northern Territory,20,Winter,August,One-time
4412,990,112,3,336,87,40306,2021-08-17,2021-09-06,Trousers,Tracksuit Bottoms,S,orange,59,Barbara-anne Salerg,Agender,53,Savannahland,Northern Territory,20,Winter,August,One-time
4413,990,112,2,224,87,40306,2021-08-17,2021-09-06,Trousers,Tracksuit Bottoms,L,red,43,Barbara-anne Salerg,Agender,53,Savannahland,Northern Territory,20,Winter,August,One-time
4414,561,113,3,339,764,42366,2021-02-15,2021-03-13,Jacket,Parka,M,orange,51,Brod Phifer,Polygender,32,Hettingerfort,Western Australia,26,Summer,February,Loyal
4415,561,93,3,279,764,42366,2021-02-15,2021-03-13,Trousers,Joggers,M,green,54,Brod Phifer,Polygender,32,Hettingerfort,Western Australia,26,Summer,February,Loyal
4416,561,94,1,94,764,42366,2021-02-15,2021-03-13,Trousers,Cords,L,red,53,Brod Phifer,Polygender,32,Hettingerfort,Western Australia,26,Summer,February,Loyal
4417,811,102,2,204,764,23731,2021-10-22,2021-10-24,Jacket,Windbreaker,S,violet,46,Brod Phifer,Polygender,32,Hettingerfort,Western Australia,2,Spring,October,Loyal
4418,811,105,3,315,764,23731,2021-10-22,2021-10-24,Shirt,Cuban Collar,M,orange,49,Brod Phifer,Polygender,32,Hettingerfort,Western Australia,2,Spring,October,Loyal
4419,811,97,1,97,764,23731,2021-10-22,2021-10-24,Trousers,Slim-Fit,S,violet,46,Brod Phifer,Polygender,32,Hettingerfort,Western Australia,2,Spring,October,Loyal
4420,439,96,2,192,286,15329,2021-08-24,2021-09-06,Trousers,Drawstring,M,violet,73,Gert Brackstone,Polygender,34,Charlotteville,Queensland,13,Winter,August,One-time
4421,439,90,2,180,286,15329,2021-08-24,2021-09-06,Trousers,Relaxed Leg,XS,yellow,44,Gert Brackstone,Polygender,34,Charlotteville,Queensland,13,Winter,August,One-time
4422,439,92,1,92,286,15329,2021-08-24,2021-09-06,Shirt,Denim,M,violet,55,Gert Brackstone,Polygender,34,Charlotteville,Queensland,13,Winter,August,One-time
4423,439,115,3,345,286,15329,2021-08-24,2021-09-06,Trousers,Cropped,M,red,50,Gert Brackstone,Polygender,34,Charlotteville,Queensland,13,Winter,August,One-time
4424,439,119,1,119,286,15329,2021-08-24,2021-09-06,Shirt,Casual Slim Fit,XS,green,69,Gert Brackstone,Polygender,34,Charlotteville,Queensland,13,Winter,August,One-time
4425,439,113,2,226,286,15329,2021-08-24,2021-09-06,Jacket,Parka,XL,red,64,Gert Brackstone,Polygender,34,Charlotteville,Queensland,13,Winter,August,One-time
4426,439,90,3,270,286,15329,2021-08-24,2021-09-06,Trousers,Relaxed Leg,S,blue,57,Gert Brackstone,Polygender,34,Charlotteville,Queensland,13,Winter,August,One-time
4427,439,91,2,182,286,15329,2021-08-24,2021-09-06,Shirt,Linen,XL,blue,47,Gert Brackstone,Polygender,34,Charlotteville,Queensland,13,Winter,August,One-time
4428,574,90,1,90,434,44975,2021-06-21,2021-07-03,Trousers,Relaxed Leg,L,blue,61,Marci Borrett,Agender,20,West Amber,Western Australia,12,Winter,June,One-time
4429,574,115,3,345,434,44975,2021-06-21,2021-07-03,Trousers,Cropped,XS,yellow,41,Marci Borrett,Agender,20,West Amber,Western Australia,12,Winter,June,One-time
4430,574,98,1,98,434,44975,2021-06-21,2021-07-03,Shirt,Camp Collared,XS,blue,47,Marci Borrett,Agender,20,West Amber,Western Australia,12,Winter,June,One-time
4431,165,90,1,90,389,28345,2021-06-23,2021-07-20,Trousers,Relaxed Leg,XL,yellow,54,Caroljean Elstob,Agender,41,Lake Lukeberg,South Australia,27,Winter,June,One-time
4432,165,99,3,297,389,28345,2021-06-23,2021-07-20,Trousers,High-Waisted,XS,yellow,64,Caroljean Elstob,Agender,41,Lake Lukeberg,South Australia,27,Winter,June,One-time
4433,165,96,1,96,389,28345,2021-06-23,2021-07-20,Shirt,Oxford Cloth,S,indigo,59,Caroljean Elstob,Agender,41,Lake Lukeberg,South Australia,27,Winter,June,One-time
4434,165,119,1,119,389,28345,2021-06-23,2021-07-20,Jacket,Trench Coat,XS,red,78,Caroljean Elstob,Agender,41,Lake Lukeberg,South Australia,27,Winter,June,One-time
4435,165,92,2,184,389,28345,2021-06-23,2021-07-20,Shirt,Denim,L,yellow,75,Caroljean Elstob,Agender,41,Lake Lukeberg,South Australia,27,Winter,June,One-time
4436,165,113,1,113,389,28345,2021-06-23,2021-07-20,Jacket,Parka,XL,yellow,44,Caroljean Elstob,Agender,41,Lake Lukeberg,South Australia,27,Winter,June,One-time
4437,165,93,2,186,389,28345,2021-06-23,2021-07-20,Trousers,Joggers,XS,yellow,62,Caroljean Elstob,Agender,41,Lake Lukeberg,South Australia,27,Winter,June,One-time
4438,217,90,3,270,234,47120,2021-07-18,2021-07-31,Trousers,Relaxed Leg,XL,yellow,54,Duncan Walliker,Genderfluid,37,West Zoe,Victoria,13,Winter,July,Loyal
4439,217,93,1,93,234,47120,2021-07-18,2021-07-31,Trousers,Joggers,L,orange,49,Duncan Walliker,Genderfluid,37,West Zoe,Victoria,13,Winter,July,Loyal
4440,217,113,1,113,234,47120,2021-07-18,2021-07-31,Trousers,Chinos,XS,indigo,61,Duncan Walliker,Genderfluid,37,West Zoe,Victoria,13,Winter,July,Loyal
4441,305,119,3,357,234,13377,2021-07-09,2021-07-26,Jacket,Trench Coat,S,orange,41,Duncan Walliker,Genderfluid,37,West Zoe,Victoria,17,Winter,July,Loyal
4442,217,102,3,306,234,47120,2021-07-18,2021-07-31,Trousers,Cargo Pants,XL,indigo,64,Duncan Walliker,Genderfluid,37,West Zoe,Victoria,13,Winter,July,Loyal
4443,217,113,3,339,234,47120,2021-07-18,2021-07-31,Trousers,Chinos,S,violet,64,Duncan Walliker,Genderfluid,37,West Zoe,Victoria,13,Winter,July,Loyal
4444,217,95,2,190,234,47120,2021-07-18,2021-07-31,Shirt,Polo,XS,red,40,Duncan Walliker,Genderfluid,37,West Zoe,Victoria,13,Winter,July,Loyal
4445,217,95,3,285,234,47120,2021-07-18,2021-07-31,Shirt,Polo,M,violet,77,Duncan Walliker,Genderfluid,37,West Zoe,Victoria,13,Winter,July,Loyal
4446,305,102,1,102,234,13377,2021-07-09,2021-07-26,Jacket,Windbreaker,XL,yellow,58,Duncan Walliker,Genderfluid,37,West Zoe,Victoria,17,Winter,July,Loyal
4447,305,98,2,196,234,13377,2021-07-09,2021-07-26,Shirt,Camp Collared,L,yellow,71,Duncan Walliker,Genderfluid,37,West Zoe,Victoria,17,Winter,July,Loyal
4448,305,105,2,210,234,13377,2021-07-09,2021-07-26,Shirt,Cuban Collar,L,indigo,65,Duncan Walliker,Genderfluid,37,West Zoe,Victoria,17,Winter,July,Loyal
4449,587,90,2,180,402,44323,2021-09-08,2021-09-11,Trousers,Relaxed Leg,XL,yellow,54,Zak Titterton,Non-binary,22,West Cooper,Tasmania,3,Spring,September,Loyal
4450,605,100,3,300,402,48620,2021-08-20,2021-09-06,Jacket,Bomber,XL,yellow,50,Zak Titterton,Non-binary,22,West Cooper,Tasmania,17,Winter,August,Loyal
4451,587,95,1,95,402,44323,2021-09-08,2021-09-11,Shirt,Polo,M,indigo,62,Zak Titterton,Non-binary,22,West Cooper,Tasmania,3,Spring,September,Loyal
4452,587,102,2,204,402,44323,2021-09-08,2021-09-11,Jacket,Windbreaker,M,yellow,52,Zak Titterton,Non-binary,22,West Cooper,Tasmania,3,Spring,September,Loyal
4453,587,107,1,107,402,44323,2021-09-08,2021-09-11,Jacket,Denim,XS,violet,65,Zak Titterton,Non-binary,22,West Cooper,Tasmania,3,Spring,September,Loyal
4454,605,106,3,318,402,48620,2021-08-20,2021-09-06,Shirt,Chambray,M,yellow,62,Zak Titterton,Non-binary,22,West Cooper,Tasmania,17,Winter,August,Loyal
4455,587,112,3,336,402,44323,2021-09-08,2021-09-11,Trousers,Tracksuit Bottoms,L,orange,73,Zak Titterton,Non-binary,22,West Cooper,Tasmania,3,Spring,September,Loyal
4456,605,91,2,182,402,48620,2021-08-20,2021-09-06,Shirt,Linen,S,green,58,Zak Titterton,Non-binary,22,West Cooper,Tasmania,17,Winter,August,Loyal
4457,587,94,3,282,402,44323,2021-09-08,2021-09-11,Shirt,Henley,S,red,60,Zak Titterton,Non-binary,22,West Cooper,Tasmania,3,Spring,September,Loyal
4458,137,98,1,98,298,58875,2021-10-18,2021-10-20,Shirt,Camp Collared,XS,red,77,Roobbie Persich,Female,29,Sanfordberg,Queensland,2,Spring,October,One-time
4459,137,102,1,102,298,58875,2021-10-18,2021-10-20,Trousers,Cargo Pants,M,green,78,Roobbie Persich,Female,29,Sanfordberg,Queensland,2,Spring,October,One-time
4460,137,117,1,117,298,58875,2021-10-18,2021-10-20,Jacket,Shearling,S,blue,72,Roobbie Persich,Female,29,Sanfordberg,Queensland,2,Spring,October,One-time
4461,137,106,3,318,298,58875,2021-10-18,2021-10-20,Shirt,Chambray,S,indigo,59,Roobbie Persich,Female,29,Sanfordberg,Queensland,2,Spring,October,One-time
4462,655,98,3,294,333,36298,2021-05-25,2021-06-06,Shirt,Camp Collared,XS,red,77,Con Pressdee,Non-binary,57,West Marcus,South Australia,12,Autumn,May,One-time
4463,655,94,1,94,333,36298,2021-05-25,2021-06-06,Shirt,Henley,S,blue,75,Con Pressdee,Non-binary,57,West Marcus,South Australia,12,Autumn,May,One-time
4464,655,118,3,354,333,36298,2021-05-25,2021-06-06,Shirt,Flannel,L,red,77,Con Pressdee,Non-binary,57,West Marcus,South Australia,12,Autumn,May,One-time
4465,655,109,2,218,333,36298,2021-05-25,2021-06-06,Jacket,Peacoat,S,violet,73,Con Pressdee,Non-binary,57,West Marcus,South Australia,12,Autumn,May,One-time
4466,245,93,3,279,191,49443,2021-05-06,2021-05-10,Trousers,Joggers,XL,orange,44,Isis Doel,Agender,76,Grimesstad,Northern Territory,4,Autumn,May,One-time
4467,245,93,2,186,191,49443,2021-05-06,2021-05-10,Jacket,Coach,XS,indigo,42,Isis Doel,Agender,76,Grimesstad,Northern Territory,4,Autumn,May,One-time
4468,245,118,3,354,191,49443,2021-05-06,2021-05-10,Jacket,Puffer,M,green,72,Isis Doel,Agender,76,Grimesstad,Northern Territory,4,Autumn,May,One-time
4469,245,93,2,186,191,49443,2021-05-06,2021-05-10,Trousers,Joggers,XS,red,65,Isis Doel,Agender,76,Grimesstad,Northern Territory,4,Autumn,May,One-time
4470,815,93,1,93,572,50066,2021-05-02,2021-05-17,Trousers,Joggers,XL,orange,44,Raquela Swinnard,Agender,27,Sanfordton,South Australia,15,Autumn,May,One-time
4471,815,90,3,270,572,50066,2021-05-02,2021-05-17,Trousers,Relaxed Leg,XS,yellow,44,Raquela Swinnard,Agender,27,Sanfordton,South Australia,15,Autumn,May,One-time
4472,815,96,2,192,572,50066,2021-05-02,2021-05-17,Trousers,Drawstring,M,green,52,Raquela Swinnard,Agender,27,Sanfordton,South Australia,15,Autumn,May,One-time
4473,815,94,1,94,572,50066,2021-05-02,2021-05-17,Trousers,Cords,L,indigo,62,Raquela Swinnard,Agender,27,Sanfordton,South Australia,15,Autumn,May,One-time
4474,815,105,3,315,572,50066,2021-05-02,2021-05-17,Trousers,Pleated,XL,yellow,52,Raquela Swinnard,Agender,27,Sanfordton,South Australia,15,Autumn,May,One-time
4475,815,98,2,196,572,50066,2021-05-02,2021-05-17,Jacket,Leather,S,violet,65,Raquela Swinnard,Agender,27,Sanfordton,South Australia,15,Autumn,May,One-time
4476,815,107,2,214,572,50066,2021-05-02,2021-05-17,Jacket,Denim,L,indigo,67,Raquela Swinnard,Agender,27,Sanfordton,South Australia,15,Autumn,May,One-time
4477,815,119,2,238,572,50066,2021-05-02,2021-05-17,Jacket,Trench Coat,M,red,57,Raquela Swinnard,Agender,27,Sanfordton,South Australia,15,Autumn,May,One-time
4478,71,115,1,115,795,20283,2021-02-14,2021-02-16,Trousers,Cropped,XS,green,48,Berri O' Clovan,Agender,49,East Hayden,Australian Capital Territory,2,Summer,February,One-time
4479,71,106,2,212,795,20283,2021-02-14,2021-02-16,Shirt,Chambray,XS,blue,76,Berri O' Clovan,Agender,49,East Hayden,Australian Capital Territory,2,Summer,February,One-time
4480,73,118,3,354,965,16715,2021-07-24,2021-08-19,Jacket,Puffer,M,yellow,44,Terri Lunny,Bigender,75,New Callumtown,Western Australia,26,Winter,July,Loyal
4481,73,102,1,102,965,16715,2021-07-24,2021-08-19,Trousers,Cargo Pants,XS,green,63,Terri Lunny,Bigender,75,New Callumtown,Western Australia,26,Winter,July,Loyal
4482,73,106,1,106,965,16715,2021-07-24,2021-08-19,Trousers,Wool,XL,violet,40,Terri Lunny,Bigender,75,New Callumtown,Western Australia,26,Winter,July,Loyal
4483,73,99,3,297,965,16715,2021-07-24,2021-08-19,Trousers,High-Waisted,L,violet,68,Terri Lunny,Bigender,75,New Callumtown,Western Australia,26,Winter,July,Loyal
4484,73,118,2,236,965,16715,2021-07-24,2021-08-19,Shirt,Flannel,XS,red,42,Terri Lunny,Bigender,75,New Callumtown,Western Australia,26,Winter,July,Loyal
4485,918,115,2,230,965,24379,2021-03-07,2021-04-03,Trousers,Cropped,XL,violet,64,Terri Lunny,Bigender,75,New Callumtown,Western Australia,27,Autumn,March,Loyal
4486,918,98,3,294,965,24379,2021-03-07,2021-04-03,Jacket,Leather,XL,yellow,67,Terri Lunny,Bigender,75,New Callumtown,Western Australia,27,Autumn,March,Loyal
4487,466,99,1,99,628,11363,2021-06-10,2021-07-05,Trousers,High-Waisted,L,violet,68,Frayda Simonini,Non-binary,75,West Sophie,Northern Territory,25,Winter,June,Loyal
4488,466,119,3,357,628,11363,2021-06-10,2021-07-05,Jacket,Trench Coat,L,violet,76,Frayda Simonini,Non-binary,75,West Sophie,Northern Territory,25,Winter,June,Loyal
4489,224,102,3,306,628,20293,2021-07-07,2021-08-02,Jacket,Windbreaker,S,indigo,62,Frayda Simonini,Non-binary,75,West Sophie,Northern Territory,26,Winter,July,Loyal
4490,224,107,2,214,628,20293,2021-07-07,2021-08-02,Jacket,Denim,XL,indigo,51,Frayda Simonini,Non-binary,75,West Sophie,Northern Territory,26,Winter,July,Loyal
4491,224,98,3,294,628,20293,2021-07-07,2021-08-02,Shirt,Camp Collared,XL,red,79,Frayda Simonini,Non-binary,75,West Sophie,Northern Territory,26,Winter,July,Loyal
4492,224,104,2,208,628,20293,2021-07-07,2021-08-02,Shirt,Dress,M,blue,48,Frayda Simonini,Non-binary,75,West Sophie,Northern Territory,26,Winter,July,Loyal
4493,466,99,1,99,628,11363,2021-06-10,2021-07-05,Trousers,High-Waisted,M,red,59,Frayda Simonini,Non-binary,75,West Sophie,Northern Territory,25,Winter,June,Loyal
4494,466,119,1,119,628,11363,2021-06-10,2021-07-05,Jacket,Trench Coat,L,green,73,Frayda Simonini,Non-binary,75,West Sophie,Northern Territory,25,Winter,June,Loyal
4495,262,102,2,204,812,55461,2021-05-22,2021-05-24,Jacket,Windbreaker,M,green,63,Else Bicheno,Male,28,Lucyport,Western Australia,2,Autumn,May,One-time
4496,262,98,2,196,812,55461,2021-05-22,2021-05-24,Jacket,Leather,L,indigo,79,Else Bicheno,Male,28,Lucyport,Western Australia,2,Autumn,May,One-time
4497,262,117,1,117,812,55461,2021-05-22,2021-05-24,Jacket,Shearling,XL,orange,60,Else Bicheno,Male,28,Lucyport,Western Australia,2,Autumn,May,One-time
4498,262,93,3,279,812,55461,2021-05-22,2021-05-24,Trousers,Joggers,M,yellow,72,Else Bicheno,Male,28,Lucyport,Western Australia,2,Autumn,May,One-time
4499,676,105,2,210,889,52587,2021-09-24,2021-10-11,Shirt,Cuban Collar,S,violet,43,Kaitlin Jeanes,Genderqueer,69,Beahanport,Northern Territory,17,Spring,September,One-time
4500,676,117,3,351,889,52587,2021-09-24,2021-10-11,Jacket,Shearling,XL,orange,60,Kaitlin Jeanes,Genderqueer,69,Beahanport,Northern Territory,17,Spring,September,One-time
4501,676,117,3,351,889,52587,2021-09-24,2021-10-11,Jacket,Shearling,XL,violet,70,Kaitlin Jeanes,Genderqueer,69,Beahanport,Northern Territory,17,Spring,September,One-time
4502,151,113,2,226,357,24626,2021-08-08,2021-09-01,Trousers,Chinos,M,red,54,Crawford Bolden,Polygender,41,North Kaylastad,Australian Capital Territory,24,Winter,August,One-time
4503,151,91,1,91,357,24626,2021-08-08,2021-09-01,Jacket,Pullover,M,red,55,Crawford Bolden,Polygender,41,North Kaylastad,Australian Capital Territory,24,Winter,August,One-time
4504,151,105,3,315,357,24626,2021-08-08,2021-09-01,Shirt,Cuban Collar,M,orange,49,Crawford Bolden,Polygender,41,North Kaylastad,Australian Capital Territory,24,Winter,August,One-time
4505,151,106,1,106,357,24626,2021-08-08,2021-09-01,Trousers,Wool,M,yellow,43,Crawford Bolden,Polygender,41,North Kaylastad,Australian Capital Territory,24,Winter,August,One-time
4506,631,105,1,105,460,30101,2021-04-14,2021-05-08,Trousers,Pleated,S,violet,50,Frederich Duigenan,Genderfluid,31,Ellashire,Victoria,24,Autumn,April,One-time
4507,631,91,3,273,460,30101,2021-04-14,2021-05-08,Jacket,Pullover,L,green,72,Frederich Duigenan,Genderfluid,31,Ellashire,Victoria,24,Autumn,April,One-time
4508,631,102,3,306,460,30101,2021-04-14,2021-05-08,Trousers,Cargo Pants,S,yellow,48,Frederich Duigenan,Genderfluid,31,Ellashire,Victoria,24,Autumn,April,One-time
4509,631,113,1,113,460,30101,2021-04-14,2021-05-08,Trousers,Chinos,XL,violet,77,Frederich Duigenan,Genderfluid,31,Ellashire,Victoria,24,Autumn,April,One-time
4510,220,94,2,188,555,23957,2021-10-10,2021-10-25,Trousers,Cords,L,red,53,Kalil Thal,Polygender,77,Lake Jacobborough,Victoria,15,Spring,October,One-time
4511,220,118,3,354,555,23957,2021-10-10,2021-10-25,Jacket,Puffer,M,green,72,Kalil Thal,Polygender,77,Lake Jacobborough,Victoria,15,Spring,October,One-time
4512,220,106,3,318,555,23957,2021-10-10,2021-10-25,Trousers,Wool,XS,blue,58,Kalil Thal,Polygender,77,Lake Jacobborough,Victoria,15,Spring,October,One-time
4513,220,118,1,118,555,23957,2021-10-10,2021-10-25,Shirt,Flannel,M,indigo,69,Kalil Thal,Polygender,77,Lake Jacobborough,Victoria,15,Spring,October,One-time
4514,495,117,1,117,352,41706,2021-08-10,2021-08-19,Jacket,Shearling,XL,yellow,63,Justin Marden,Bigender,31,Port Ashtonhaven,Queensland,9,Winter,August,One-time
4515,495,91,3,273,352,41706,2021-08-10,2021-08-19,Jacket,Pullover,XL,orange,69,Justin Marden,Bigender,31,Port Ashtonhaven,Queensland,9,Winter,August,One-time
4516,495,94,2,188,352,41706,2021-08-10,2021-08-19,Shirt,Henley,L,yellow,62,Justin Marden,Bigender,31,Port Ashtonhaven,Queensland,9,Winter,August,One-time
4517,78,119,3,357,681,58179,2021-05-13,2021-05-29,Jacket,Trench Coat,L,violet,76,Shermy Mulbry,Polygender,79,West Alyssaton,Victoria,16,Autumn,May,One-time
4518,78,115,2,230,681,58179,2021-05-13,2021-05-29,Trousers,Cropped,S,red,47,Shermy Mulbry,Polygender,79,West Alyssaton,Victoria,16,Autumn,May,One-time
4519,78,106,2,212,681,58179,2021-05-13,2021-05-29,Trousers,Wool,S,blue,55,Shermy Mulbry,Polygender,79,West Alyssaton,Victoria,16,Autumn,May,One-time
4520,504,115,3,345,192,57782,2021-01-13,2021-02-08,Trousers,Cropped,S,red,47,Tommy Ebunoluwa,Female,63,East Mason,Tasmania,26,Summer,January,One-time
4521,504,107,1,107,192,57782,2021-01-13,2021-02-08,Jacket,Denim,XS,orange,60,Tommy Ebunoluwa,Female,63,East Mason,Tasmania,26,Summer,January,One-time
4522,504,112,3,336,192,57782,2021-01-13,2021-02-08,Jacket,Cardigan,L,blue,68,Tommy Ebunoluwa,Female,63,East Mason,Tasmania,26,Summer,January,One-time
4523,504,94,1,94,192,57782,2021-01-13,2021-02-08,Shirt,Henley,XS,red,62,Tommy Ebunoluwa,Female,63,East Mason,Tasmania,26,Summer,January,One-time
4524,504,98,1,98,192,57782,2021-01-13,2021-02-08,Jacket,Leather,XL,indigo,52,Tommy Ebunoluwa,Female,63,East Mason,Tasmania,26,Summer,January,One-time
